master_regulator 1	master_regulator_2	p-value	fdr	enrichment	Intersection Genes
AT2G36270	AT1G77450	0.00146233480562411	0.00314719882079971	4.1141287763198	AT1G11840,AT1G69610,AT2G01910,AT2G38760,AT3G18170,AT4G30530,AT5G55180
AT2G36270	AT4G01120	1	1	0	
AT2G36270	AT2G22430	1.42684736503657e-06	4.87096169443519e-06	4.33328333583321	AT1G01120,AT1G11840,AT1G58270,AT1G59970,AT1G74000,AT2G01910,AT2G38760,AT2G39220,AT3G09540,AT3G18170,AT4G30530,AT4G39940,AT5G08640,AT5G42800,AT5G55180
AT2G36270	AT5G63790	0.390311024153282	0.478523732398451	2.04530973451327	AT5G55180
AT2G36270	AT4G34000	0.000921624865678319	0.00201637263430174	8.89265101962293	AT1G69610,AT4G30530,AT5G13930,AT5G55180
AT2G36270	AT5G04340	1	1	0	
AT2G36270	AT5G67060	0.00264090245893075	0.00536306345505937	3.04764695540057	AT1G01120,AT1G11840,AT1G58270,AT2G01910,AT2G39220,AT3G18170,AT4G29740,AT4G30530,AT5G55180
AT2G36270	AT4G14770	0.0308297768136998	0.0494274964300612	3.35296677789061	AT1G58270,AT2G38760,AT2G39220,AT4G34160
AT2G36270	AT5G60850	0.000152222968131667	0.000363134309518916	4.51171264966163	AT1G69610,AT1G74000,AT2G01910,AT2G38760,AT4G34160,AT4G39940,AT5G08640,AT5G13930,AT5G48850
AT2G36270	AT1G52880	0.0760165523012591	0.109463835313813	2.49428016404058	AT1G01120,AT1G58270,AT4G39940,AT5G13930
AT2G36270	AT4G04890	0.0325743858524124	0.0515978271902212	4.26106194690265	AT1G01120,AT1G58270,AT5G08640
AT2G36270	AT1G69490	0.0115490813835217	0.0207883464903391	3.65233881163085	AT1G01120,AT1G58270,AT3G09540,AT4G30530,AT4G39940
